dr7objid,asset_id,gz2_class
587722983892779235,1409,Sc
587725075531628673,5529,SB
587728880871604441,26134,Ei
587739608090738791,131544,Er
588848900987420861,244929,SB
588017979424833639,228436,Er
587735666923536609,85698,Sc
588017724408922138,221604,SB
587735349106704629,81864,Sb
587732582057443455,58224,SB
587744874250633395,185949,Er
587733609090449645,72025,Ei
587739828734525492,143616,Ei
587726032236576951,17869,SB
587730022795575576,41830,Er
587729408622592668,36238,Ei
587736547388293338,93386,Sb
587735662626930820,84128,SB
587736942524825796,102414,SB
587742645165556176,180580,Ei
587742864209674369,183837,Sb
587742552286625866,172997,Ser
588017704544763991,218702,Ei
588009368545394901,193639,Ec
587724650338254935,3467,Ei
587729160044150956,31760,Er
587745243619721406,186453,Sc
587745245242785866,187151,Er
587739407837233390,128078,SB
587728665580011695,248356,Sc
587738066196037817,107790,Ei
588018091076878512,233868,Sc
588017728150569105,223006,Er
587739506077859852,130562,Er
587735344798957811,79844,Ei
587725474956837001,7682,Ei
587742013832495330,163961,Ser
587725818568245318,13408,Er
588297864173584395,239412,Sd
588017704564424941,219010,SB
588017728687964279,223151,SB
588010359618273427,196547,Ec
588017726550114414,222826,Sc
587739708480684177,136712,Ec
587742575375089881,174957,SB
587741727659327613,159728,Ei
587734690889269541,254221,Sc
587735043080061061,77827,SB
587733079738941565,63926,Ei
588017726556930188,222958,Ser
587742552285446249,172987,Sb
587733432461361544,68858,Ser
588017604690247811,212072,Sc
588016891177074696,206853,Sb
588016879364800758,206351,Sc
588017704027357471,218316,Ei
588848898827288662,241664,Er
587734893829750789,76027,Er
587742190981611699,170955,Ser
587729972323483888,40886,Sb
587736976351363486,103620,Sb
587732772659789950,63387,Sb
587731868018278525,46045,Sc
587731498648928323,43633,Er
588023047475495183,235682,Ei
587733603189325836,69988,Sc
587726032799072389,18923,Ei
588023668095254697,236297,Sb
588017977830146232,226228,Sb
587741490355699718,150341,Sb
587732049486741574,251422,Ec
587736619323293757,95512,Ec
587739608637571176,132035,SB
587745244167340084,186809,Ei
587735490823913577,83210,Sc
587736524832702610,90156,Er
587728879271608453,25411,Sc
587732772134781143,63217,SB
587732469847425311,53234,Er
587725489988370686,7752,Sc
587738411401478191,111150,SB
587732702864080970,60360,Sc
587730847966560766,274875,Sc
587726016167411979,16561,Er
587734622167367855,73123,Sc
587736543632425293,92449,SB
588023048021606445,235866,Er
587741601502331043,263403,Sc
587739406253555939,126215,Ei
587741721749160062,157972,Ec
588013382199935112,203493,SB
587739158191603753,121247,Ei
587739829279981765,144233,Ser
587741816788877488,160570,Sc
587741723360952463,158582,SB
587742008972149131,264179,Ser
587742014883430558,164828,Sb
587742572151046150,174292,Ei
588298663044120617,241029,Ei
587725552808296605,10342,Sc
587726032264298566,18285,Er
587732577765359799,56851,SB
588017979413233870,228245,SB
587739407304949830,127383,SB
587732049485693052,49955,Er
588010135191093333,194425,Er
588018054582435985,231969,Ei
588013383809106080,204685,SB
588007005255762022,192047,Ei
587742013827842226,163873,SB
588017723863007511,271081,Sb
587732578312192066,252260,Er
587733432997315047,68969,Ec
587737826743681389,106893,Sd
587727867255914873,21879,Sb
587736962922905737,102832,Sc
587728677393924291,24741,SB
587732703408095304,60841,Sb
587742774028206161,181468,Ser
587739844323639926,262278,SB
587732577773027399,56944,Er
587736586045620413,256358,Sc
587744638029267242,266897,Er
587745540513923271,188753,SB
587728308028113054,23150,Sb
588017978904740043,227847,Ei
587745402001228005,187207,Ei
587739408380461201,128749,Sc
587732135378092157,51677,Sb
587736942528495915,102532,SB
587742551762862148,172936,Er
588017978359480342,226832,Sc
587729231441428684,32967,Sd
588010135730913460,267990,Sen
588297864715174083,239864,Sc
587729752741314831,38071,Sc
588018056192786605,232733,Ei
587729158435373304,249106,Er
587732703941754997,60944,Er
587726015093211351,15717,Ei
587722982835421431,890,Sb
587739720314257639,138263,A
587732135912931364,51827,Sc
587742013812506743,163641,Er
588007005230596471,191778,Er
587739096454660151,117548,Sc
587742628523147487,179570,SB
587741600965656725,154343,Er
587732579385802832,57826,Sb
587732702852481352,60211,Er
587742062170407204,169016,Er
587734304881246431,287102,Er
588015510354722876,294812,Sb
587735743692537912,88092,Sc
587742610264948873,177560,Ser
587739707420770618,136015,Sc
587734863218933839,74803,Ei
587739843774251155,144375,SB
587732769984151767,61231,SB
588010877690314886,197403,Er
587733080272404589,64105,Ser
588017726541398160,222663,Er
587736940913361072,101733,SB
587732048951050392,49845,Ei
587728947973652663,28221,Er
587735428543283286,82339,Er
587739376704159896,123690,SB
587739407324020887,127608,Er
587729752742494495,38092,Sb
588848900432986135,243813,Ei
587741602566832182,155105,SB
587739827130335354,142415,Sb
587737826207400028,106701,Er
587738950956744878,258950,Sd
587742904473288869,185141,Sb
587732577226260490,56520,Sb
587729407540527181,35648,Sc
587745402532462852,187358,Sc
587742578068815936,176828,Ei
587725981762715811,14056,Sb
588015509265121377,291658,Sc
587728678470353006,24965,Er
588009366400270439,193125,Er
587739721371156608,138912,Er
587733397574844573,65782,SB
587739809964294639,140263,Ei
587741392110682322,148737,Er
587729778524422446,39873,Sb
587736919435968644,100955,Ei
588023721247179027,237763,Sb
588015510368288921,295287,Sc
587739610240450655,132990,SB
587734622171627685,73204,Sc
587732053246345475,50584,Ser
587726102556508312,21362,Sc
587733427623166070,68317,Sb
587732577772699825,56941,Sb
587732484373020837,56146,Ei
587735241181233298,79007,Ei
587741709940490408,157155,Ei
587722982836535366,904,Ser
587745402536001772,187403,SB
587726015069421704,15297,Sc
588007004197486891,267607,SB
587739131885453626,119677,Sb
587742573755433037,174697,Er
588015508201668758,289580,Ec
587729752207196533,37948,SB
587739405699186690,125503,SB
588015510343712891,294325,SB
587735043608805624,77892,Sc
587732703938019488,60920,SB
587735346964136046,80095,Er
587731185113563559,275953,Sc
587741490899714203,262998,Sb
587738066732777613,108017,Ei
587725591460446543,11496,Sc
587739631704539306,133391,Sc
587737809568137559,105814,Ei
587734690887565603,74077,Sb
587745244697395481,186961,Ser
587731512079220900,282909,Ei
587739608640716922,132086,SB
587731887350284565,48462,Sc
587739651032481836,134497,SB
587731522272231701,44965,Ei
587733609090252970,72005,Ei
588016891176419525,206840,Sc
587739377230610681,123786,Sb
587741709403881482,156829,Er
587737825139228970,106355,Sc
587731187271532778,280039,Ei
587725041172021321,4869,Ei
587739610230358108,132811,SB
587734622703976759,73397,Sb
587732770524561599,61678,Ei
587724648721219709,2538,Sc
587734622167957567,73138,Er
588023239134871669,235979,Sen
587742774025912342,181420,Ec
587729159507804417,249182,Ei
587736941983498402,101975,SB
587735665304273046,84575,Sb
587735743152586876,87805,SB
587741708329353438,156064,Sb
588010358528016746,195362,Sc
587741390497841370,148341,Sc
588016890637385870,206630,Er
588017605775589543,213057,Ei
587728879801270482,25585,Sb
587742578066129028,176769,SB
587738196112507221,109155,Ei
588295842318844028,238536,Sb
587741727651397861,263929,SB
588023668635009226,236559,Sc
588007006333501494,192915,SB
587731886267171336,47917,Sc
587738195581010080,109026,SB
588009367473488025,193380,Er
588007005262250133,267694,Ser
587729408615186669,249702,Er
588848899929866561,243598,Er
587742014368972950,164563,Sb
587734304343851285,286813,Er
587727942951633167,22159,Er
587742628535795944,179744,Ser
587745403071758448,267169,SB
587729971256492321,250271,Sc
587741815700979909,159823,Sb
587741391028879458,148395,Ei
587732483816947715,55357,Sc
588015509280587936,292390,SB
587741532781281473,263161,Sc
587741816248467592,160260,Ec
587742865823891656,184386,SB
587738410335797407,110814,Sb
587739811569729676,141595,SB
587742864214458556,183904,SB
587734949125947619,76895,Ei
587734950201327748,77340,Ei
587731870707941615,47184,Er
587731172230824935,275172,Ec
587736940378128696,101565,Er
587738566019121477,111630,Sb
587739721367158799,138835,Sb
587741391036088451,148480,SB
588017977814679667,226032,Ei
587733603731440031,70244,Er
587731886274248947,48047,SB
587726032246603913,18034,Sb
588017948286058617,224704,SB
587742568393015492,173615,SB
588015510349611150,294590,Sc
588017990691586125,229985,Sb
588016879367290927,206409,Er
587736477594746953,88931,Ei
587738568176369841,111882,Er
587733398104703119,65965,Ser
587742013806280843,163536,SB
588017991221510173,230306,SB
587741490375819407,150632,Sc
588017605239308414,270125,Sb
588017626152042526,214003,SB
587736543097126977,92057,Sc
587736751930016014,96153,Sc
588018090542301398,233653,Er
587730845813899793,273834,Ei
587735696442523755,86674,Er
588017730837676131,223802,Er
587731172234887451,275308,Ei
587739376171155607,123513,Ei
588017703494811999,217688,Sb
587739406786887778,126871,Sc
587726032239067289,17909,Er
588017702397542542,215848,Sb
588297864175943813,239443,Sb
588017990154911937,229738,Ser
587739505012375661,130287,Sen
587741489816338909,149841,Ser
587742060531286130,166259,Sb
587736477591797935,88847,SB
587735428541120592,255117,Ec
587736916219396281,100563,Ser
587742061070712915,167055,Sd
588017704001667258,217875,Er
587731185671471206,277761,Sc
587742610273796376,177723,Sc
587742628527931582,179638,Sb
587739296159825930,122054,Sb
588017702932512783,216361,Ei
587736525370491119,255972,SB
587739407871901829,128542,SB
587738410330161228,110704,Er
587742775088513123,266470,Sc
588018056737849369,233136,SB
587737826749841568,107012,Ec
587725993040412993,247210,Sc
587725575886799027,10617,Er
587726032260825109,18219,Ei
587739405704888427,125579,Er
588011123584991440,200377,SB
587739607549542482,131218,Ei
587725576423604429,10765,Er
587731511536124087,281856,Er
587729227686674635,32438,Sb
588017625092128933,213522,Ei
587729972329054522,40926,Ei
587739827663077504,142729,Sb
587725589308309669,246847,Ei
587736542566416585,91769,Ei
587726033300881650,19063,Sb
587739457765179601,129388,Sc
587739505543741539,130423,Ei
588011102106419360,199647,Sc
587739648354287677,134264,SB
587731513144967269,284128,Sc
587738194512314620,108627,Ec
587726032262267031,18235,Sc
587742864747593824,184028,SB
588298664113275102,241320,SB
588017949345710273,225098,Sb
587729774217593000,38640,Sb
587725041165860935,4775,Sb
587736781997342965,256576,SB
587725818021740625,12991,SB
587728668271968479,24124,Sc
587742629057790127,179795,Ec
587735697524392001,87352,Er
587745540521590923,188882,SB
587734892752928831,75553,Ei
587742901789065394,184492,SB
587734893014876296,75640,SB
587739721374040206,138962,Sb
588298663575224443,241131,Sc
587726015630541119,16104,Ei
588017979972190323,229379,Er
587739646198677657,133459,Ei
587739507153961087,130973,Er
587736782533558451,97236,Sc
587739098598473846,118198,Sen
588017565484253234,209504,Ec
587735742614536421,255689,SB
588023720174813254,237604,Er
588848901518786666,245359,SB
587738066201608306,107857,Ei
587742549609480302,171568,Sb
587736477593370780,88888,SB
587741602030813278,154805,Sc
587742190972633215,170796,Er
587742062122172818,168297,Ei
587731511541563503,282094,Sc
588011218066669706,201306,Ei
587742550147727603,171824,Ei
587729159511539837,31410,Er
587736915683311978,100374,SB
588017979449082157,228823,SB
587731886804435372,48124,Sc
587734948584227056,76525,SB
587739721909403733,139417,SB
587732702329045142,60002,Ser
588015508212088843,290081,Sb
587742628521050166,179536,Sb
588017990154715271,229731,Ei
587735742614012171,87533,Sc
587735343188082930,79348,SB
588017978909851767,271874,Ei
587733441588560046,69536,Ei
587732053780398125,50735,Sc
587742013831905359,163945,Ei
587736584963162170,93837,SB
588023048018526369,272735,Er
587737826221490293,106890,Sc
587739407316811951,127529,Sb
587729160040218860,31702,Er
587741600422756412,153945,Er
587739706886586796,135613,Ec
588011219679903855,201937,Sen
587739157652242495,121114,Sc
587746208909885627,189259,Ei
587735349108408511,81896,Ser
587742611884605703,178417,Ec
588010877682122833,197259,Er
588017979976057002,229442,Sb
588017991773454644,231092,Sc
588010360144527476,196800,Ser
587735349633613972,82057,Er
588018055649951947,232329,Ei
587742013275176970,264278,SB
587732580978655417,57888,Ei
588016840704196699,269313,Er
587741490372083772,150550,SB
587738067801014553,108391,Ec
587728668805628187,24218,Sc
587734622708891858,254154,SB
587742190442905804,170618,SB
587731512605016208,283203,Sc
588017603619389547,211307,Sc
587742013296279720,163330,SB
587738615418978406,113741,Er
587725468522381358,6490,Sd
587728669878452526,24421,Sb
588017604141777049,211516,Ei
587742012733915238,162272,SB
588018056737063224,233123,Ser
587728930797781264,27315,Sc
587736915140346025,100018,Sc
587725469052043635,6533,Sd
587725039021588612,3882,Ei
587728879804678241,25630,SB
587732482194800891,251890,Sc
587742864742088901,183934,Sc
587732153644220484,52824,Er
587728308564787244,23325,SB
587733604804591909,70985,Ei
587729653959753864,37171,Ei
588017947740143702,224277,Ser
587732484889247931,56211,SB
587739721901211771,139258,Er
587742061604372562,167788,Ser
587729155745906772,249045,Sb
587727867256504558,21908,Sb
587741603097870405,155395,Sb
587729155744989275,29961,Ser
587733604804722956,70987,Er
587738410328588463,110681,Ei
588018090008183115,233500,Ec
588017110757212351,207952,SB
587731499182260383,43685,Ei
588017625079611477,213394,Sc
587742645165359585,180576,Ei
587742627457466485,179183,Er
588017978905985176,271865,Ei
587738947747381463,116005,Ei
588007004191326407,191176,Ec
587742865278304442,184087,Er
588017712046145685,219508,SB
587731868024307813,250962,Sc
588298663038025896,240965,SB
587731891115720722,49156,Ser
587732772669685838,63580,Ei
587726032245162078,18006,Sc
588010878221090926,197566,Ei
588017626682818712,214301,SB
587726013994893457,14527,Er
587735490822471948,83195,Sc
587742576457547824,265694,Er
587739294012473480,121779,Er
587741709944946773,157216,Er
587728931339042861,27618,SB
588023046944325758,235553,Sb
588018056730181776,233025,Ei
587726031184658566,17031,SB
587733196771426366,65442,Sc
588017625080725622,213419,Ei
587739380458848489,259904,Ec
587732483288268935,54959,Ser
587732592256614423,59116,Sb
587729652354122279,36805,Ei
587733603192013128,70022,Er
588007004191785023,191188,Er
588017719577149541,220041,Er
587736477599334912,89063,Ei
587741601497612389,154553,Ei
587735240639185157,78794,Ei
588017605755011079,212777,Sc
587739408407986313,129081,Sc
588015510343581828,294305,Ei
587745403605942672,187803,Ser
587739115776639218,118984,SB
587736584963752216,256280,Sen
587739407879504132,128690,Er
587742062680932404,169295,Ei
588297864192852121,273183,Sc
587734948590059629,76616,Er
588011123574636683,200230,Sb
587738569787506758,112529,Ei
588017730842918955,223877,Ei
587733424943136895,68163,Ei
587745244152595008,186644,Er
587731186724176469,278781,Er
588017604139679851,211494,Ei
587741387271701062,262712,SB
587739721908027519,139388,SB
587733441055293953,69410,Ei
587741421097451950,149051,Sb
587739828738326631,143687,Sen
587741488764682377,149489,Ei
588017990158385268,229802,Ser
587724648179826853,245823,SB
587739609158844525,132151,SB
587738572461899974,113027,Er
587739132962341197,120330,Ei
587742954398154852,185311,SB
588017564949479626,209375,SB
587731500258295952,43974,Er
587742059996577912,165786,Sc
587741601498792024,154581,Ei
588018056734572847,233090,Er
587742611887423968,178426,Ei
588017992311308470,231582,Er
587729388214485165,35309,Ec
587729773682557135,38562,Ei
587732583664648321,58446,Ser
587734948594581635,76690,Ser
